Created as New Dataset,Sample 001 By Administrator Date Tuesday, October 14 2025
cm-1,%T
909.00,100.79
908.00,100.58
907.00,100.55
906.00,99.98
905.00,98.65
904.00,97.47
903.00,97.18
902.00,97.26
901.00,97.20
900.00,97.91
899.00,100.21
898.00,103.14
897.00,105.31
896.00,106.41
895.00,106.76
894.00,106.05
893.00,104.39
892.00,103.84
891.00,106.09
890.00,108.82
889.00,107.90
888.00,103.36
887.00,99.44
886.00,96.84
885.00,93.47
884.00,91.16
883.00,94.30
882.00,100.48
881.00,104.63
880.00,107.32
879.00,108.91
878.00,104.65
877.00,97.96
876.00,93.30
875.00,93.70
874.00,96.66
873.00,88.99
872.00,82.93
871.00,96.38
870.00,111.43
869.00,110.16
868.00,91.21
867.00,101.95
866.00,122.71
865.00,107.33
864.00,91.48
863.00,114.27
862.00,147.39
861.00,157.44
860.00,173.75
859.00,202.06
858.00,149.25
857.00,88.49
856.00,42.32
855.00,17.07
854.00,33.17
853.00,36.15
852.00,21.79
851.00,81.79
850.00,183.84
849.00,137.39
848.00,63.42
847.00,82.78
846.00,79.23
845.00,26.64
844.00,29.33
843.00,23.77
842.00,92.41
841.00,63.56
840.00,41.69
839.00,75.00
838.00,102.40
837.00,84.65
836.00,41.30
835.00,82.30
834.00,93.37
833.00,26.58
832.00,7.48
831.00,53.51
830.00,511.65
829.00,319.13
828.00,27.48
827.00,65.69
826.00,75.55
825.00,21.32
824.00,54.80
823.00,111.13
822.00,142.42
821.00,98.68
820.00,57.04
819.00,38.09
818.00,56.57
817.00,12.39
816.00,53.57
815.00,88.31
814.00,112.37
813.00,67.95
812.00,21.41
811.00,20.42
810.00,39.38
809.00,10.38
808.00,18.84
807.00,41.65
806.00,92.62
805.00,78.83
804.00,64.70
803.00,94.99
802.00,145.82
801.00,74.93
800.00,19.47
799.00,36.48
798.00,52.14
797.00,27.42
796.00,18.75
795.00,43.46
794.00,159.00
793.00,46.15
792.00,40.75
791.00,59.22
790.00,39.41
789.00,12.98
788.00,8.70
787.00,14.21
786.00,39.31
785.00,71.06
784.00,189.38
783.00,283.51
782.00,98.99
781.00,30.91
780.00,43.57
779.00,51.17
778.00,4.22
777.00,47.21
776.00,19.51
775.00,196.20
774.00,1013.73
773.00,273.33
772.00,48.32
771.00,210.17
770.00,467.37
769.00,90.00
768.00,21.98
767.00,72.32
766.00,96.42
765.00,61.82
764.00,28.79
763.00,62.06
762.00,105.48
761.00,68.52
760.00,37.04
759.00,87.50
758.00,184.87
757.00,121.60
756.00,60.55
755.00,81.56
754.00,107.30
753.00,51.22
752.00,42.60
751.00,35.48
750.00,127.62
749.00,134.02
748.00,125.21
747.00,168.25
746.00,200.15
745.00,162.22
744.00,106.09
743.00,124.30
742.00,236.90
741.00,154.79
740.00,137.81
739.00,470.11
738.00,273.90
737.00,233.35
736.00,72.81
735.00,38.74
734.00,45.12
733.00,31.82
732.00,35.52
731.00,104.81
730.00,373.54
729.00,264.03
728.00,134.84
727.00,157.93
726.00,165.36
725.00,103.15
724.00,75.06
723.00,213.78
722.00,721.32
721.00,403.22
720.00,142.61
719.00,145.39
718.00,365.55
717.00,296.37
716.00,133.61
715.00,219.82
714.00,258.33
713.00,85.62
712.00,24.15
711.00,19.48
710.00,28.50
709.00,20.58
708.00,34.49
707.00,24.72
706.00,32.88
705.00,25.32
704.00,43.36
703.00,61.82
702.00,69.19
701.00,68.65
700.00,89.42
699.00,109.02
698.00,153.19
697.00,181.98
696.00,130.49
695.00,34.42
694.00,89.53
693.00,62.57
692.00,23.57
691.00,75.71
690.00,174.31
689.00,64.97
688.00,17.15
687.00,28.90
686.00,74.88
685.00,23.32
684.00,31.02
683.00,97.08
682.00,160.20
681.00,139.47
680.00,84.01
679.00,63.88
678.00,68.45
677.00,33.73
676.00,24.72
675.00,42.25
674.00,63.50
673.00,44.40
672.00,33.52
671.00,71.58
670.00,103.91
669.00,68.41
668.00,40.44
667.00,74.84
666.00,137.69
665.00,83.24
664.00,44.92
663.00,72.55
662.00,108.13
661.00,18.99
660.00,15.46
659.00,13.81
658.00,8.67
657.00,10.31
656.00,10.15
655.00,69.67
654.00,313.67
653.00,142.91
652.00,109.34
651.00,170.71
650.00,193.91
649.00,58.05
648.00,29.36
647.00,22.23
646.00,69.14
645.00,51.48
644.00,41.65
643.00,61.33
642.00,66.00
641.00,30.12
640.00,10.70
639.00,36.61
638.00,94.85
637.00,22.73
636.00,33.67
635.00,42.16
634.00,34.03
633.00,19.20
632.00,15.74
631.00,41.38
630.00,366.68
629.00,253.28
628.00,119.16
627.00,236.69
626.00,343.04
625.00,128.36
624.00,51.27
623.00,80.30
622.00,80.80
621.00,52.84
620.00,58.29
619.00,51.15
618.00,70.67
617.00,67.75
616.00,40.83
615.00,71.36
614.00,95.42
613.00,55.86
612.00,32.68
611.00,135.43
610.00,658.01
609.00,228.28
608.00,50.24
607.00,52.66
606.00,41.10
605.00,25.36
604.00,17.93
603.00,44.61
602.00,122.70
601.00,120.99
600.00,104.68
599.00,110.69
598.00,125.24
597.00,70.99
596.00,50.35
595.00,69.88
594.00,83.46
593.00,51.52
592.00,45.27
591.00,95.97
590.00,180.29
589.00,127.68
588.00,54.28
587.00,30.06
586.00,48.86
585.00,24.91
584.00,23.94
583.00,54.75
582.00,112.20
581.00,85.06
580.00,95.66
579.00,210.52
578.00,326.87
577.00,166.01
576.00,59.28
575.00,108.58
574.00,171.10
573.00,46.21
572.00,41.35
571.00,28.22
570.00,24.00
569.00,23.54
568.00,26.46
567.00,68.86
566.00,116.90
565.00,93.98
564.00,69.16
563.00,126.99
562.00,328.07
561.00,195.08
560.00,132.08
559.00,126.93
558.00,130.30
557.00,87.72
556.00,50.29
555.00,73.27
554.00,80.30
553.00,5.97
552.00,43.53
551.00,22.20
550.00,29.27
549.00,30.56
548.00,22.50
547.00,76.66
546.00,178.51
545.00,176.90
544.00,90.80
543.00,173.85
542.00,285.29
541.00,63.82
540.00,17.60
539.00,68.43
538.00,415.90
537.00,142.19
536.00,19.66
535.00,42.07
534.00,107.82
533.00,41.44
532.00,22.01
531.00,18.03
530.00,59.16
529.00,36.96
528.00,82.92
527.00,220.47
526.00,143.76
525.00,122.76
524.00,117.80
523.00,69.85
522.00,83.43
521.00,68.14
520.00,64.77
519.00,62.10
518.00,66.84
517.00,30.11
516.00,7.62
515.00,56.34
514.00,121.06
513.00,50.21
512.00,33.68
511.00,55.90
510.00,119.14
509.00,60.48
508.00,32.53
507.00,102.19
506.00,169.95
505.00,94.70
504.00,42.71
503.00,113.61
502.00,412.10
501.00,156.37
500.00,36.04
499.00,47.67
498.00,56.60
497.00,21.35
496.00,37.77
495.00,34.83
494.00,33.62
493.00,18.22
492.00,31.28
491.00,55.47
490.00,157.99
489.00,85.26
488.00,50.32
487.00,132.44
486.00,320.20
485.00,167.09
484.00,144.79
483.00,202.14
482.00,121.39
481.00,84.05
480.00,79.40
479.00,91.99
478.00,129.60
477.00,49.89
476.00,31.40
475.00,76.86
474.00,161.76
473.00,123.88
472.00,71.37
471.00,306.52
470.00,92.00
469.00,93.04
468.00,339.33
467.00,281.94
466.00,188.81
465.00,58.06
464.00,2.78
463.00,28.73
462.00,63.88
461.00,21.42
460.00,20.72
459.00,32.91
458.00,51.67
457.00,44.62
456.00,47.76
455.00,101.59
454.00,237.62
453.00,94.92
452.00,48.22
451.00,64.58
450.00,116.60
