CENTRALWAVELNG,FLAM
2.38062,7.508141513882936e-17
2.38087,7.104512605893939e-17
2.38112,7.128427599179275e-17
2.38136,7.352226130517035e-17
2.38161,7.546871828911733e-17
2.38186,7.658983292228998e-17
2.3821,7.608230598183171e-17
2.38235,7.408152991627257e-17
2.3826,7.258651427886687e-17
2.38284,7.213451098657231e-17
2.38309,7.209741113821784e-17
2.38334,7.181363588876205e-17
2.38358,7.132644990547937e-17
2.38383,7.15931065480521e-17
2.38407,7.214057209534868e-17
2.38432,7.254616240680056e-17
2.38457,7.396025528707937e-17
2.38481,7.607506307515512e-17
2.38506,7.749674513873975e-17
2.38531,7.701566470800037e-17
2.38555,7.487048719142552e-17
2.3858,7.313738950718739e-17
2.38605,7.265155294480691e-17
2.38629,7.322040683645273e-17
2.38654,7.360131931528011e-17
2.38679,7.343854669543967e-17
2.38703,7.334835019433018e-17
2.38728,7.501649621098623e-17
2.38753,7.786705038721769e-17
2.38777,7.77497979171879e-17
2.38802,7.520286573111967e-17
2.38827,7.303747488186947e-17
2.38851,7.404865160304528e-17
2.38876,7.671598218012357e-17
2.38901,7.658521244859127e-17
2.38925,7.533260788465353e-17
2.3895,7.523735410424024e-17
2.38975,7.660909228262466e-17
2.38999,7.820143614716506e-17
2.39024,7.854469918059175e-17
2.39049,7.837048065060276e-17
2.39073,7.77849900393653e-17
2.39098,7.616091392110776e-17
2.39123,7.387099969409434e-17
2.39147,7.169819205375729e-17
2.39172,7.056157919948755e-17
2.39197,7.048834413101602e-17
2.39221,7.093943731151475e-17
2.39246,7.132623327141344e-17
2.39271,7.165290868953976e-17
2.39295,7.25204913049479e-17
2.3932,7.401794704250404e-17
2.39345,7.58901241727271e-17
2.39369,7.75651654143013e-17
2.39394,7.867986915998546e-17
2.39418,7.888170800521158e-17
2.39443,7.683379961654623e-17
2.39468,7.329345348943622e-17
2.39492,7.127382743272137e-17
2.39517,7.066883784223606e-17
2.39542,7.074561773149671e-17
2.39566,7.205490041518213e-17
2.39591,7.376171230889311e-17
2.39616,7.438627705734881e-17
2.3964,7.332107543797038e-17
2.39665,7.135314263121126e-17
2.3969,7.054736045466542e-17
2.39714,7.083180192554195e-17
2.39739,7.123504828735545e-17
2.39764,7.073690164824348e-17
2.39788,7.026482010670072e-17
2.39813,7.158958456393737e-17
2.39838,7.351817549881719e-17
2.39862,7.490425336649247e-17
2.39887,7.566302509210406e-17
2.39912,7.583222377739271e-17
2.39936,7.557359715915609e-17
2.39961,7.501585466462863e-17
2.39986,7.450409600129516e-17
2.4001,7.431823823814414e-17
2.40035,7.329601776017694e-17
2.4006,7.134015321899073e-17
2.40084,7.040868202659516e-17
2.40109,7.029406568712444e-17
2.40134,7.036177434724114e-17
2.40158,7.199020600267761e-17
2.40183,7.429356903064276e-17
2.40208,7.475903742173517e-17
2.40232,7.330878195286344e-17
2.40257,7.135610702510567e-17
2.40282,7.137168261639767e-17
2.40306,7.358303909060253e-17
2.40331,7.632250615943357e-17
2.40356,7.584550171229263e-17
2.4038,7.258075794032548e-17
2.40405,7.074568110264112e-17
2.4043,7.074807685701711e-17
2.40454,7.170117966401407e-17
2.40479,7.249110763671925e-17
2.40504,7.286202008852307e-17
2.40528,7.314038335911932e-17
2.40553,7.362840824660975e-17
2.40577,7.43632610974649e-17
2.40602,7.504726565501238e-17
2.40627,7.513564711652981e-17
2.40651,7.436351654661575e-17
2.40676,7.309690791132885e-17
2.40701,7.238656854960467e-17
2.40725,7.307782918807734e-17
2.4075,7.395542210353267e-17
2.40775,7.405435544242848e-17
2.40799,7.329258863463742e-17
2.40824,7.193588727950777e-17
2.40849,7.086869642881444e-17
2.40873,7.174945279420441e-17
2.40898,7.490020459702263e-17
2.40923,7.909218245530182e-17
2.40947,8.024001360949464e-17
2.40972,7.828232065078509e-17
2.40997,7.839503872686209e-17
2.41021,7.974249209199802e-17
2.41046,7.974997018718409e-17
2.41071,7.734686513806784e-17
2.41095,7.445429817598559e-17
2.4112,
2.41145,
2.41169,
2.41194,
2.41219,
2.41243,
2.41268,
2.41293,
2.41317,
2.41342,
2.41367,
2.41391,
2.41416,
2.41441,
2.41465,
2.4149,
2.41515,
2.41539,
2.41564,
2.41589,
2.41613,
2.41638,
2.41662,
2.41687,
2.41712,
2.41736,
2.41761,
2.41786,
2.4181,
2.41835,
2.4186,
2.41884,
2.41909,
2.41934,
2.41958,
2.41983,
2.42008,
2.42032,
2.42057,
2.42082,
2.42106,
2.42131,
2.42156,
2.4218,
2.42205,
2.4223,
2.42254,
2.42279,
2.42304,
2.42328,
2.42353,
2.42378,
2.42402,
2.42427,
2.42452,
2.42476,
2.42501,
2.42526,
2.4255,
2.42575,
2.426,
2.42624,
2.42649,
2.42674,
2.42698,
2.42723,
2.42747,
2.42772,
2.42797,
2.42821,
2.42846,
2.42871,
2.42895,
2.4292,
2.42945,
2.42969,
2.42994,
2.43019,
2.43043,
2.43068,
2.43093,
2.43117,
2.43142,
2.43167,
2.43191,
2.43216,
2.43241,
2.43265,
2.4329,
2.43315,
2.43339,
2.43364,
2.43389,
2.43413,
2.43438,
2.43463,
2.43487,
2.43512,
2.43537,
2.43561,
2.43586,
2.43611,
2.43635,
2.4366,
2.43685,
2.43709,
2.43734,
2.43759,
2.43783,
2.43808,
2.43833,
2.43857,
2.43882,
2.43906,
2.43931,
2.43956,
2.4398,
2.44005,
2.4403,
2.44054,
2.44079,
2.44104,
2.44128,
2.44153,
2.44178,
2.44202,
2.44227,
2.44252,
2.44276,
2.44301,
2.44326,
2.4435,
2.44375,
2.444,
2.44424,
2.44449,
2.44474,
2.44498,
2.44523,
2.44548,
2.44572,
2.44597,
2.44622,
2.44646,
2.44671,
2.44696,
2.4472,
2.44745,
2.4477,
2.44794,
2.44819,
2.44844,
2.44868,
2.44893,
2.44918,
2.44942,
2.44967,
2.44991,
2.45016,
2.45041,
2.45065,
2.4509,
2.45115,
2.45139,
2.45164,
2.45189,
2.45213,
2.45238,
2.45263,
2.45287,
2.45312,
2.45337,
2.45361,
2.45386,
2.45411,
2.45435,
2.4546,
2.45485,
2.45509,
2.45534,
2.45559,
2.45583,
2.45608,
2.45633,
2.45657,
2.45682,
2.45707,
2.45731,
2.45756,
2.45781,
2.45805,
2.4583,
2.45855,
2.45879,
2.45904,
2.45929,
2.45953,
2.45978,
2.46003,
2.46027,
2.46052,
2.46076,
2.46101,
2.46126,
2.4615,
2.46175,
2.462,
2.46224,
2.46249,
2.46274,
2.46298,
2.46323,
2.46348,
2.46372,
2.46397,
2.46422,
2.46446,
2.46471,
2.46496,
2.4652,
2.46545,
2.4657,
2.46594,
2.46619,
2.46644,
2.46668,
2.46693,
2.46718,
2.46742,
2.46767,
2.46792,
2.46816,
2.46841,
2.46866,
2.4689,
2.46915,
2.4694,
2.46964,
2.46989,
2.47014,
2.47038,
2.47063,
2.47088,
2.47112,
2.47137,
2.47162,
2.47186,
2.47211,
2.47235,
2.4726,
2.47285,
2.47309,
2.47334,
2.47359,
2.47383,
2.47408,
2.47433,
2.47457,
2.47482,
2.47507,
2.47531,
2.47556,
2.47581,
2.47605,
2.4763,
2.47655,
2.47679,
2.47704,
2.47729,
2.47753,6.506841183850053e-17
2.47778,6.415079556934563e-17
2.47803,6.349996747010163e-17
2.47827,6.294926802237675e-17
2.47852,6.225257256490499e-17
2.47877,6.170092290192579e-17
2.47901,6.131750229686052e-17
2.47926,6.060588698581317e-17
2.47951,6.097009714112505e-17
2.47975,6.313739590491742e-17
2.48,6.398986598803059e-17
2.48025,6.352926629154944e-17
2.48049,6.389001836729467e-17
2.48074,6.334017699079083e-17
2.48099,6.128144895456311e-17
2.48123,5.994380133590769e-17
2.48148,6.011363546463147e-17
2.48173,6.129768442928821e-17
2.48197,6.144075329885457e-17
2.48222,6.003537877497475e-17
2.48247,5.826166339338791e-17
2.48271,5.802416484205492e-17
2.48296,5.997573220311831e-17
2.4832,6.239997556165171e-17
2.48345,6.437716647210321e-17
2.4837,6.564095290131734e-17
2.48394,6.651114235573792e-17
2.48419,6.709256288361185e-17
2.48444,6.724390505852873e-17
2.48468,6.75962236705607e-17
2.48493,6.836293407933677e-17
2.48518,6.865435640527906e-17
2.48542,6.852168387778179e-17
2.48567,6.821316809522686e-17
2.48592,6.654272215740332e-17
2.48616,6.415877376625904e-17
2.48641,6.34073909609154e-17
2.48666,6.414467126427755e-17
2.4869,6.517953389899425e-17
2.48715,6.497255595079355e-17
2.4874,6.391851460213042e-17
2.48764,6.32538655491015e-17
2.48789,6.253193151764642e-17
2.48814,6.185115440329028e-17
2.48838,6.204215022544656e-17
2.48863,6.290259066033883e-17
2.48888,6.355762774322602e-17
2.48912,6.245335031581049e-17
2.48937,6.074443873143324e-17
2.48962,6.060118069303886e-17
2.48986,6.085317106858598e-17
2.49011,6.054018969902459e-17
2.49036,5.980585265483504e-17
2.4906,5.889936146402727e-17
2.49085,5.816249682704673e-17
2.4911,5.7794447710767e-17
2.49134,5.863766184949137e-17
2.49159,6.137447237109994e-17
2.49184,6.393271069826298e-17
2.49208,6.535951973769426e-17
2.49233,6.698943581763548e-17
2.49258,6.706467960783653e-17
2.49282,6.456029974172477e-17
2.49307,6.33601734147561e-17
2.49332,6.444202332174172e-17
2.49356,6.621727252202828e-17
2.49381,6.807536014641812e-17
2.49406,6.914406497297341e-17
2.4943,6.819994834491424e-17
2.49455,6.597707499335839e-17
2.49479,6.40545419211881e-17
2.49504,6.378374931201752e-17
2.49529,6.479099393059119e-17
2.49553,6.546235280721441e-17
2.49578,6.580245298772347e-17
2.49603,6.576779710551827e-17
2.49627,6.46412679539974e-17
2.49652,6.289101385413072e-17
2.49677,6.146405296358184e-17
2.49701,6.10987934707008e-17
2.49726,6.11015819212139e-17
2.49751,5.985865063324287e-17
2.49775,5.803667870835345e-17
2.498,5.684293365939149e-17
2.49825,5.711963618275092e-17
2.49849,5.878782555554255e-17
2.49874,6.108974768574296e-17
2.49899,6.300228826038769e-17
2.49923,6.389095967449474e-17
2.49948,6.371399451313574e-17
2.49973,6.308725161874685e-17
2.49997,6.242919114440202e-17
2.50022,6.126455239394139e-17
2.50047,6.047491009784173e-17
2.50071,6.119196907478994e-17
2.50096,6.26456382410813e-17
2.50121,6.395348727538147e-17
2.50145,6.461016537451293e-17
2.5017,6.482855963303802e-17
2.50195,6.509456837472823e-17
2.50219,6.593052967080689e-17
2.50244,6.599633769716108e-17
2.50269,6.372175444820169e-17
2.50293,6.152224256824975e-17
2.50318,6.038965822115405e-17
2.50343,5.881445434462851e-17
2.50367,5.821956615231224e-17
2.50392,5.973573986427744e-17
2.50417,6.159199900499577e-17
2.50441,6.247027749412993e-17
2.50466,6.198208674123952e-17
2.50491,6.185817306694891e-17
2.50515,6.233292432833178e-17
2.5054,6.121058131480633e-17
2.50564,5.839973446290974e-17
2.50589,5.523927483502376e-17
2.50614,5.443913403094773e-17
2.50638,5.563225820637618e-17
2.50663,5.65634361759979e-17
2.50688,5.872193872274051e-17
2.50712,6.227268890737624e-17
2.50737,6.448405658127892e-17
2.50762,6.512955550387279e-17
2.50786,6.487145521483608e-17
2.50811,6.344639447878149e-17
2.50836,6.187503897822499e-17
2.5086,6.178069655716687e-17
2.50885,6.237483634427106e-17
2.5091,6.270258874270527e-17
2.50934,6.259908953955653e-17
2.50959,6.289091748544646e-17
2.50984,6.405838331308432e-17
2.51008,6.384304449383895e-17
2.51033,6.257973320435002e-17
2.51058,6.27329651862303e-17
2.51082,6.316157629605684e-17
2.51107,6.264338195871841e-17
2.51132,6.151914978715084e-17
2.51156,6.076345711203115e-17
2.51181,6.10023741708464e-17
2.51206,6.055013510463476e-17
2.5123,5.900050502997369e-17
2.51255,5.75814148286215e-17
2.5128,5.793903862257167e-17
2.51304,6.02739889110312e-17
2.51329,6.191668922905966e-17
2.51354,6.234699018013634e-17
2.51378,6.24139889588256e-17
2.51403,6.294249443027012e-17
2.51428,6.375368051126178e-17
2.51452,6.362411254429183e-17
2.51477,6.157074911161588e-17
2.51502,5.815140411007414e-17
2.51526,5.677315280258193e-17
2.51551,5.722903067808268e-17
2.51576,5.752462126555734e-17
2.516,5.865874196752686e-17
2.51625,6.066342951627603e-17
2.51649,6.202438902523286e-17
2.51674,6.343455986403341e-17
2.51699,6.517311679897646e-17
2.51723,6.47988263997726e-17
2.51748,6.272282060266086e-17
2.51773,6.112833189242082e-17
2.51797,6.07291421819282e-17
2.51822,6.149447195185737e-17
2.51847,6.275641972595326e-17
2.51871,6.327256883019793e-17
2.51896,6.237181315076577e-17
2.51921,6.117304531328372e-17
2.51945,6.056535780429433e-17
2.5197,6.084079506577006e-17
2.51995,6.111602893305554e-17
2.52019,6.075939752296397e-17
2.52044,5.99823665768018e-17
2.52069,5.97680233173774e-17
2.52093,6.07649250007268e-17
2.52118,6.188175945294712e-17
2.52143,6.225261134076502e-17
2.52167,6.157863402384484e-17
2.52192,6.02826534380884e-17
2.52217,5.928823568263287e-17
2.52241,5.975707255204863e-17
2.52266,6.147075135495504e-17
2.52291,6.330419608043679e-17
2.52315,6.361176370606183e-17
2.5234,6.231915802210682e-17
2.52365,6.074988871143005e-17
2.52389,5.910738790709674e-17
2.52414,5.782785059415198e-17
2.52439,5.813270029966061e-17
2.52463,5.92855501324918e-17
2.52488,5.997754618790422e-17
2.52513,6.04973724175374e-17
2.52537,6.0863792214118e-17
2.52562,6.074451284362658e-17
2.52587,6.060789236168714e-17
2.52611,6.074705818063254e-17
2.52636,6.070250691244668e-17
2.52661,6.057498806875029e-17
2.52685,6.070839394272292e-17
2.5271,6.13664483758461e-17
2.52735,6.162651241209501e-17
2.52759,5.977309377160347e-17
2.52784,5.810746104309857e-17
2.52808,5.848199198964738e-17
2.52833,5.911952603760117e-17
2.52858,5.928556720883816e-17
2.52882,5.915699096913231e-17
2.52907,5.944641755229146e-17
2.52932,6.063755079464844e-17
2.52956,6.266305047653873e-17
2.52981,6.406936949682117e-17
2.53006,6.424379926980493e-17
2.5303,6.56235053844687e-17
2.53055,6.728062370301537e-17
2.5308,6.660092494955247e-17
2.53104,6.392511118379852e-17
2.53129,6.062140029391019e-17
2.53154,5.842050616031372e-17
2.53178,5.89513446208253e-17
2.53203,6.201418864374415e-17
2.53228,6.366726493369827e-17
2.53252,6.217514263071667e-17
2.53277,5.840560743007369e-17
2.53302,5.578834538730479e-17
2.53326,5.6284032293946e-17
2.53351,5.870382654417534e-17
2.53376,6.156640580998351e-17
2.534,6.365166013423226e-17
2.53425,6.494683266669346e-17
2.5345,6.529085572715663e-17
2.53474,6.445863184835695e-17
2.53499,6.284570796182453e-17
2.53524,6.120066635856298e-17
2.53548,6.046969985384766e-17
2.53573,5.991885206426471e-17
2.53598,5.866868735339375e-17
2.53622,5.787450401227148e-17
2.53647,5.757983878470762e-17
2.53672,5.688359235101627e-17
2.53696,5.621975603192772e-17
2.53721,5.625353671775342e-17
2.53746,5.739888594226127e-17
2.5377,5.916453050817445e-17
2.53795,6.069993635777498e-17
2.5382,6.170423843488049e-17
2.53844,6.16886678363523e-17
2.53869,6.022586132904867e-17
2.53893,5.859019327927264e-17
2.53918,5.821095948405578e-17
2.53943,5.981662406263429e-17
2.53967,6.162371683768619e-17
2.53992,6.154752710551497e-17
2.54017,6.140882666555807e-17
2.54041,6.199713647124349e-17
2.54066,6.240106264297971e-17
2.54091,6.21351323242054e-17
2.54115,6.116514747040033e-17
2.5414,6.004765528148328e-17
2.54165,6.007521925506151e-17
2.54189,6.201811160413479e-17
2.54214,6.334543081038382e-17
2.54239,6.247902085728728e-17
2.54263,5.987665272978274e-17
2.54288,5.704644074918675e-17
2.54313,5.554483660777697e-17
2.54337,5.606356801121504e-17
2.54362,5.741778344663607e-17
2.54387,5.780210714552789e-17
2.54411,5.796450563486912e-17
2.54436,5.851528811988796e-17
2.54461,5.921925587229208e-17
2.54485,6.030022509460016e-17
2.5451,6.16313044591323e-17
2.54535,6.202384483267734e-17
2.54559,6.104419344536025e-17
2.54584,5.920982905194693e-17
2.54609,5.863974018052648e-17
2.54633,5.987464217521909e-17
2.54658,6.089779690922344e-17
2.54683,6.035863039889316e-17
2.54707,5.843305262556375e-17
2.54732,5.845939462877292e-17
2.54757,6.025673782572305e-17
2.54781,6.099626581725153e-17
2.54806,6.028541207887393e-17
2.54831,5.863930587662904e-17
2.54855,5.704594772876903e-17
2.5488,5.629523643838344e-17
2.54905,5.658637644625932e-17
2.54929,5.696712747999527e-17
2.54954,5.696676209680739e-17
2.54978,5.680629103763967e-17
2.55003,5.749636518698545e-17
2.55028,5.924359723401768e-17
2.55052,6.060399479104499e-17
2.55077,6.166307151875643e-17
2.55102,6.296843472893105e-17
2.55126,6.408283546848837e-17
2.55151,6.428864250774087e-17
2.55176,6.297166773034408e-17
2.552,6.134282115319556e-17
2.55225,6.015588154723856e-17
2.5525,5.834851684806435e-17
2.55274,5.635165943331111e-17
2.55299,5.520482217879817e-17
2.55324,5.502666884362085e-17
2.55348,5.618383146914214e-17
2.55373,5.911110920550629e-17
2.55398,6.165094590764244e-17
2.55422,6.23675349209644e-17
2.55447,6.288339190583755e-17
2.55472,6.311407122253789e-17
2.55496,6.226901352876423e-17
2.55521,6.09792941709381e-17
2.55546,5.991484025347262e-17
2.5557,5.944666722379914e-17
2.55595,5.923598427021459e-17
2.5562,5.892531266787016e-17
2.55644,5.867017470165703e-17
2.55669,5.91147953342338e-17
2.55694,6.077739587281677e-17
2.55718,6.259037304547815e-17
2.55743,6.350995755849014e-17
2.55768,6.309042893878153e-17
2.55792,6.247133072886319e-17
2.55817,6.251678533642449e-17
2.55842,6.184000218694655e-17
2.55866,6.09506296780253e-17
2.55891,6.127750761086626e-17
2.55916,6.179477833000471e-17
2.5594,6.159632376147412e-17
2.55965,6.069491235012915e-17
2.5599,5.933127299638868e-17
2.56014,5.785064982883041e-17
2.56039,5.656550559752605e-17
2.56064,5.5138656300255853e-17
2.56088,5.3216034770431244e-17
2.56113,5.3092163376495693e-17
2.56137,5.59099343627758e-17
2.56162,6.017364422727386e-17
2.56187,6.303728959846233e-17
2.56211,6.23172192791782e-17
2.56236,5.902731731607157e-17
2.56261,5.554063867739189e-17
2.56285,5.4406241056282556e-17
2.5631,5.548773218329046e-17
2.56335,5.739683486440183e-17
2.56359,5.820280545054306e-17
2.56384,5.865983053562905e-17
2.56409,5.989028476059347e-17
2.56433,5.947022249495918e-17
2.56458,5.804827877726789e-17
2.56483,5.880768368688294e-17
2.56507,6.041320751090671e-17
2.56532,6.123914577911405e-17
2.56557,6.151008743133433e-17
2.56581,6.10108629109654e-17
2.56606,5.966478838369031e-17
2.56631,5.834271907265108e-17
2.56655,5.790205191458207e-17
2.5668,5.880150321485931e-17
2.56705,6.018881523799586e-17
2.56729,6.11521610976037e-17
2.56754,6.164671674850866e-17
2.56779,6.121137993047832e-17
2.56803,5.971912529539124e-17
2.56828,5.921628743346056e-17
2.56853,5.997489780476784e-17
2.56877,6.006860826117933e-17
2.56902,6.001919222659262e-17
2.56927,6.009328148969776e-17
2.56951,5.82633933281163e-17
2.56976,5.59035822429608e-17
2.57001,5.592630719850713e-17
2.57025,5.873527333637816e-17
2.5705,6.271931765836163e-17
2.57075,6.479630802499217e-17
2.57099,6.579340180691254e-17
2.57124,6.692139095562745e-17
2.57149,6.665176636611584e-17
2.57173,6.50172787869242e-17
2.57198,6.325624680071047e-17
2.57222,6.285271306470744e-17
2.57247,6.387752154951221e-17
2.57272,6.453595494001609e-17
2.57296,6.353164035876846e-17
2.57321,6.068157204807764e-17
2.57346,5.774119754865659e-17
2.5737,5.637278660086705e-17
2.57395,5.735027377054897e-17
2.5742,5.892101389689129e-17
2.57444,5.940173642952291e-17
2.57469,5.836324642595281e-17
2.57494,5.706104719953218e-17
2.57518,5.692570701446038e-17
2.57543,5.761363287794984e-17
2.57568,5.870683531226038e-17
2.57592,5.970591058875321e-17
2.57617,5.85145071154233e-17
2.57642,5.51300437371014e-17
2.57666,5.326113868002673e-17
2.57691,5.253404932779533e-17
2.57716,5.1626862661260954e-17
2.5774,5.2967819884251455e-17
2.57765,5.574569934117336e-17
2.5779,5.656123210413356e-17
2.57814,5.654121554873012e-17
2.57839,5.698302563438683e-17
2.57864,5.725153156732943e-17
2.57888,5.768474035086199e-17
2.57913,5.897194467196282e-17
2.57938,6.145705703630378e-17
2.57962,6.470346197475028e-17
2.57987,6.755264346484843e-17
2.58012,6.841161479557733e-17
2.58036,6.68371934148928e-17
2.58061,6.469754003296061e-17
2.58086,6.247768606568814e-17
2.5811,6.00643653380698e-17
2.58135,5.851568283415687e-17
2.5816,5.81737885561136e-17
2.58184,5.843608009573889e-17
2.58209,5.908862480192904e-17
2.58234,5.9633739467635e-17
2.58258,5.87161726754277e-17
2.58283,5.760570988756005e-17
2.58308,5.83116494928799e-17
2.58332,5.901147843978386e-17
2.58357,5.874446753435788e-17
2.58381,5.838581357616943e-17
2.58406,5.828689507209368e-17
2.58431,5.820233295398876e-17
