cm-1,A_sample_norm,A_NIST_norm
3739.0,0.1617113541261449,0.012609709948359978
3738.0,0.1663467353055258,0.01719139994314585
3737.0,0.16630847807593685,0.02263012011262421
3736.0,0.1616357901096346,0.029424784239517075
3735.0,0.15001722251435903,0.037529994049151943
3734.0,0.13840689773996204,0.0496153508843647
3733.0,0.13840689773996204,0.06079792165786076
3732.0,0.15229608983955392,0.07244547469374191
3731.0,0.1662319867659717,0.08498338560899532
3730.0,0.17322365397452993,0.09831498280037662
3729.0,0.17786044996148354,0.11615571301456154
3728.0,0.17554193403138812,0.12561055103058044
3727.0,0.17318470498902258,0.13188959337509767
3726.0,0.16851085409116534,0.13679320697416475
3725.0,0.16387688685623095,0.14118429225618087
3724.0,0.15692770241632428,0.14620107307357894
3723.0,0.14998063652259333,0.15084438618168133
3722.0,0.14075682055850505,0.1562909268799912
3721.0,0.12918660766750578,0.16209301052090455
3720.0,0.11531010233708547,0.16951003551345908
3719.0,0.10144204198456337,0.17410676533462086
3718.0,0.0921706359623324,0.1763416553755547
3717.0,0.08755216537512821,0.17755108476133274
3716.0,0.08755216537512821,0.17766450922903512
3715.0,0.09448022232211484,0.1721424326926753
3714.0,0.10375279935603801,0.1631043666302573
3713.0,0.12224729873728407,0.15078449424534893
3712.0,0.1384423079569272,0.13500643099509896
3711.0,0.14535043559245778,0.11506154280162594
3710.0,0.14535043559245778,0.09242270096059249
3709.0,0.14303568788369847,0.07681449951078081
3708.0,0.14072117528212147,0.0659370747957678
3707.0,0.14072117528212147,0.06278211855984067
3706.0,0.14072117528212147,0.06606721294380387
3705.0,0.13612803041476684,0.07408712706133236
3704.0,0.1338139878842944,0.08279843499850867
3703.0,0.12687326988578496,0.09192967196788601
3702.0,0.12224729873728407,0.10145479715701655
3701.0,0.12224729873728407,0.11406866009858224
3700.0,0.12456016692493523,0.1204224910327219
3699.0,0.12456016692493523,0.12265010969322726
3698.0,0.12228107167882447,0.12609995713896885
3697.0,0.12000174846619764,0.13135111091695506
3696.0,0.11996820349117195,0.13387671569826973
3695.0,0.11534317124488166,0.13328496719672817
3694.0,0.11299817276585923,0.13076263699659182
3693.0,0.11068647772971026,0.12705799207613355
3692.0,0.10603166668123302,0.12255541115691201
3691.0,0.09448022232211484,0.1188692715455006
3690.0,0.08524328105284674,0.11550795102916853
3689.0,0.08755216537512821,0.11239891870588387
3688.0,0.09454213483997383,0.10999406605269132
3687.0,0.09460407230106505,0.10593447815637039
3686.0,0.09229354922691972,0.10148017616986547
3685.0,0.08764293653818189,0.09747212911936269
3684.0,0.08299420280382468,0.09402598594874934
3683.0,0.08065576332303798,0.08854867897942507
3682.0,0.07373121514133793,0.07940086018627232
3681.0,0.06908763783856238,0.07153652656445274
3680.0,0.06908763783856238,0.06404375979471388
3679.0,0.07370236725879861,0.06005284931340913
3678.0,0.07370236725879861,0.05828718727760083
3677.0,0.06908763783856238,0.0567638529098483
3676.0,0.0667806235314249,0.05533119857920733
3675.0,0.06908763783856238,0.05366728242217749
3674.0,0.06908763783856238,0.051789536357175404
3673.0,0.059860981654499254,0.04749444134960398
3672.0,0.052943440351914506,0.04362859783787321
3671.0,0.05524905413435257,0.0385372009400374
3670.0,0.059860981654499254,0.03382901422353573
3669.0,0.0621949754380232,0.029643573408471607
3668.0,0.057609332915361605,0.026355168461074916
3667.0,0.05299693864816789,0.025151270695050187
3666.0,0.05069109156304745,0.02414407566489328
3665.0,0.05069109156304745,0.023347771521763074
3664.0,0.0529701868091582,0.02265878999402095
3663.0,0.05066457302671922,0.02205687099943572
3662.0,0.04605404518109583,0.019607593545110113
3661.0,0.048332912506290335,0.016920456760935076
3660.0,0.050638059824961015,0.01579479861882423
3659.0,0.050638059824961015,0.014510913458131915
3658.0,0.048332912506290335,0.012561159232073358
3657.0,0.04602799834873311,0.01066165438918951
3656.0,0.048332912506290335,0.008978287343568899
3655.0,0.048332912506290335,0.007374084725181395
3654.0,0.04602799834873311,0.006260945227312893
3653.0,0.04141886932831437,0.005745619862599834
3652.0,0.039114654371167575,0.00561796983871437
