cm-1,T_ref,A_ref,A_ref_norm
500.262295,0.971,0.01278077009199515,0.006830436384277449
500.935206,0.971,0.01278077009199515,0.006830436384277449
501.935206,0.971,0.01278077009199515,0.006830436384277449
502.935206,0.969,0.013676222949234687,0.007343925922221134
503.935206,0.969,0.013676222949234687,0.007343925922221134
504.935206,0.969,0.013676222949234687,0.007343925922221134
505.608118,0.969,0.013676222949234687,0.007343925922221134
506.608118,0.968,0.014124642691606348,0.007601068265844987
507.608118,0.966,0.015022873584506673,0.008116150843820112
508.608118,0.966,0.015022873584506673,0.008116150843820112
509.608118,0.966,0.015022873584506673,0.008116150843820112
510.28103,0.965,0.01547268665620745,0.008374092179850575
