cm-1,A_norm
3643.0,0.071452119895227
3642.0,0.0737600688311375
3641.0,0.0760682515425852
3640.0,0.0806853184815434
3639.0,0.0853033210911766
3638.0,0.0922320802179682
3637.0,0.099131518910417
3636.0,0.1014420419845633
3635.0,0.106031666681233
3634.0,0.1129653450549051
3633.0,0.1245261660624769
3632.0,0.138406897739962
3631.0,0.1476654184561581
3630.0,0.1522960898395539
3629.0,0.1546117784548525
3628.0,0.1522960898395539
3627.0,0.1430715682672627
3626.0,0.1315001803177768
3625.0,0.1245601669249352
3624.0,0.1175889696622785
3623.0,0.1014103862356113
3622.0,0.0760100824665318
3621.0,0.0529434403519145
3620.0,0.0460279983487331
3619.0,0.0552490541343525
3618.0,0.0737023672587986
3617.0,0.0829644137276539
3616.0,0.0806853184815434
3615.0,0.0737600688311375
3614.0,0.0714234999336037
3613.0,0.0760100824665318
3612.0,0.0806557633230379
3611.0,0.0899222597508105
3610.0,0.1015053726136204
3609.0,0.1084721326535886
3608.0,0.1130638480322522
3607.0,0.1130310070909742
3606.0,0.1106864777297102
3605.0,0.1083750171810686
3604.0,0.1084073824836013
3603.0,0.1107516838783439
3602.0,0.1130966955916851
3601.0,0.1154093290537867
3600.0,0.1154093290537867
3599.0,0.1130638480322522
3598.0,0.1130310070909742
3597.0,0.1130310070909742
3596.0,0.1130310070909742
3595.0,0.1107190775197491
3594.0,0.1107190775197491
3593.0,0.1084073824836013
3592.0,0.1060959219349583
3591.0,0.1037846958262516
3590.0,0.10147370410993
3589.0,0.0968836235258236
3588.0,0.0945421348399738
3587.0,0.0922013549969204
3586.0,0.0898612836624803
3585.0,0.0829644137276539
3584.0,0.0806557633230379
3583.0,0.0737600688311375
3582.0,0.0691727966825991
3581.0,0.0668650814748652
3580.0,0.0645575999479817
3579.0,0.0622503520546277
3578.0,0.0645296752672583
3577.0,0.0645296752672583
3576.0,0.0622503520546277
3575.0,0.0645296752672583
3574.0,0.062222660960121
3573.0,0.0599158801919129
3572.0,0.0599158801919129
3571.0,0.062222660960121
3570.0,0.0645296752672583
3569.0,0.0668369231606113
3568.0,0.0691727966825991
3567.0,0.0737889283299565
3566.0,0.0692011943937523
3565.0,0.0668932454578416
3564.0,0.0645575999479817
3563.0,0.0622503520546277
3562.0,0.0599158801919129
3561.0,0.0576093329153616
3560.0,0.0553030190831961
3559.0,0.0529969386481678
3558.0,0.0507176154355408
3557.0,0.0507176154355408
3556.0,0.0507176154355408
3555.0,0.0507176154355408
3554.0,0.0507176154355408
3553.0,0.0529969386481678
3552.0,0.0529969386481678
3551.0,0.0553030190831961
3550.0,0.0553030190831961
3549.0,0.0576365569792833
3548.0,0.0599433377474923
3547.0,0.0599433377474923
3546.0,0.0576365569792833
3545.0,0.0553300097027311
3544.0,0.0553030190831961
3543.0,0.0529969386481678
3542.0,0.0529701868091582
3541.0,0.0506645730267192
3540.0,0.0529434403519145
3539.0,0.050638059824961
3538.0,0.050638059824961
3537.0,0.050638059824961
3536.0,0.050638059824961
3535.0,0.050638059824961
3534.0,0.0483329125062903
3533.0,0.0460540451810958
3532.0,0.0460540451810958
3531.0,0.0483591924997673
3530.0,0.0483854777806096
3529.0,0.0506910915630474
3528.0,0.0529969386481678
3527.0,0.0553030190831961
3526.0,0.0553030190831961
3525.0,0.0553030190831961
3524.0,0.0507176154355408
3523.0,0.0484117683504194
3522.0,0.0483854777806096
3521.0,0.0460800972536563
3520.0,0.0483591924997673
3519.0,0.0460800972536563
3518.0,0.0460800972536563
3517.0,0.0460800972536563
3516.0,0.0483854777806096
3515.0,0.0483854777806096
3514.0,0.0483854777806096
3513.0,0.0506910915630474
3512.0,0.0506910915630474
3511.0,0.0506910915630474
3510.0,0.0506910915630474
3509.0,0.0506910915630474
3508.0,0.0506910915630474
3507.0,0.0506910915630474
3506.0,0.0484117683504194
3505.0,0.0484117683504194
3504.0,0.0461322171256608
3503.0,0.0461322171256608
3502.0,0.0484117683504194
3501.0,0.0461061545679808
3500.0,0.0461061545679808
3499.0,0.0438266033432229
3498.0,0.0438266033432229
3497.0,0.0461061545679808
3496.0,0.0460800972536563
3495.0,0.0437749499349859
3494.0,0.0460540451810958
3493.0,0.0437749499349859
3492.0,0.0460800972536563
3491.0,0.0460800972536563
3490.0,0.0460800972536563
3489.0,0.0460800972536563
3488.0,0.0483854777806096
3487.0,0.0460800972536563
3486.0,0.0483591924997673
3485.0,0.0483591924997673
3484.0,0.0483591924997673
3483.0,0.0460800972536563
3482.0,0.0483591924997673
3481.0,0.0483591924997673
3480.0,0.0460540451810958
3479.0,0.0483329125062903
3478.0,0.0460540451810958
3477.0,0.0483591924997673
3476.0,0.0506645730267192
3475.0,0.0483854777806096
3474.0,0.0460800972536563
3473.0,0.0460800972536563
3472.0,0.0460800972536563
3471.0,0.0438007740410267
3470.0,0.0438007740410267
3469.0,0.0438007740410267
3468.0,0.0460800972536563
3467.0,0.0460800972536563
3466.0,0.0460800972536563
3465.0,0.0460540451810958
3464.0,0.0460540451810958
3463.0,0.0460540451810958
3462.0,0.0460540451810958
3461.0,0.0483329125062903
3460.0,0.0483329125062903
3459.0,0.0460279983487331
3458.0,0.0460279983487331
3457.0,0.0460279983487331
